id;course_id;grade
732;8;11.75
732;8;15
732;8;17.25
732;8;11.25
732;9;12.5
732;9;8
732;9;14
732;9;10.5
732;9;12.5
735;1;15.25
735;1;18.5
735;1;14.75
735;3;17.5
735;3;7
735;3;12
735;3;14.5
735;3;14
735;3;11.5
735;3;14.5
735;3;9.5
735;3;9.5
735;3;15
735;4;16.5
735;4;15.5
735;4;15.5
735;4;13.5
735;4;13.5
735;4;15.5
735;4;13
735;5;11.5
735;5;10
735;5;15.5
735;5;11.5
735;5;5.5
735;5;12.5
735;5;17.5
735;10;14.75
735;10;4
735;10;11.25
735;10;12
735;6;16
735;6;8
735;6;11
735;6;_
735;6;11
735;6;13
735;7;5.5
735;7;15
735;7;13.5
735;7;13
735;2;12.75
735;2;7
735;2;8.75
735;2;11
735;2;9.5
735;2;12.5
735;8;9
735;8;6.5
735;8;11.75
735;8;8
735;8;7
735;8;14.5
735;8;12.5
735;8;15.25
735;9;9
735;9;11.5
735;9;9
735;9;13.5
735;9;9.5
735;9;12
753;1;10.75
753;1;14
753;3;15
753;3;15.5
753;3;9
753;3;10.5
753;3;19
753;3;10
753;3;13
753;3;13.5
753;3;15
753;3;17.5
753;4;13.5
753;4;14.5
753;4;12
753;4;15
753;4;13.5
753;4;14
753;4;17.5
753;5;8.5
753;5;15
753;5;11.5
753;5;11.5
753;5;14
753;5;19.5
753;5;18
753;10;9.5
753;10;10
753;10;7.5
753;10;13
753;6;12
753;6;15
753;6;18
753;6;10
753;6;14
753;6;8
753;7;16
753;7;11
753;7;11
753;7;12.5
753;2;10.5
753;2;11.25
753;2;16.75
753;2;7
753;2;17.75
753;2;8.5
753;2;10
753;8;12.75
753;8;12
753;8;13.5
753;8;11.75
753;8;17.5
753;8;8.25
753;8;12
753;9;9
753;9;15.5
753;9;6.5
753;9;13
753;9;7
753;9;8
758;1;14.5
758;1;12.25
758;1;7.5
758;3;11.5
758;3;10.5
758;3;13.5
758;3;20
758;3;15.5
758;3;10.5
758;3;18.5
758;3;17.5
758;3;13
758;3;10
758;4;14.5
758;4;15.5
758;4;15
758;4;16.5
758;4;13
758;4;14.5
758;4;15
758;5;15
758;5;13.5
758;5;12.5
758;5;10
758;5;15
758;5;8
758;5;7
758;10;10.75
758;10;9.5
758;10;16.5
758;10;7.75
758;6;13
758;6;14
758;6;11
758;6;17
758;6;13
758;7;_
758;7;13.5
758;7;14.5
758;7;14
758;2;9.5
758;2;11
758;2;7.75
758;2;10.75
758;2;7
758;2;7.75
758;2;10.5
758;8;18
758;8;15.5
758;8;6.5
758;8;18
758;8;6.5
758;8;9.5
758;8;9.75
758;8;14
758;9;7
758;9;11.5
758;9;9
758;9;11.5
758;9;12
758;9;8.5
761;1;10.25
761;1;11.25
761;1;15.5
761;3;14
761;3;10
761;3;_
761;3;_
761;3;10.5
761;3;15.5
761;3;13.5
761;3;14.5
761;3;14
761;4;13.5
761;4;16
761;4;15.5
761;4;16.5
761;4;16
761;4;14.5
761;4;16.5
761;5;7
761;5;10
761;5;13.5
761;5;11.5
761;5;11.5
761;5;13.5
761;5;11.5
761;10;10.5
761;10;7.5
761;10;6
761;10;10.25
761;6;9
761;6;11
761;6;10
761;6;14
761;6;15
761;6;13
761;7;12
761;7;13.5
761;7;10.5
761;7;12.5
761;2;10
761;2;13.5
761;2;14.75
761;2;4.5
761;2;7.75
761;2;10.75
761;8;7.75
761;8;12.75
761;8;8.75
761;8;13
761;8;9.75
761;8;13.25
761;8;10.5
761;9;10.5
761;9;13
761;9;10.5
761;9;6.5
761;9;7
761;9;8
770;1;12.5
770;1;11.5
770;1;9.25
770;3;14.5
770;3;_
770;3;15.5
770;3;13
770;3;10
770;3;18
770;3;14
770;3;17.5
770;3;14.5
770;3;15
770;4;14
770;4;15.5
770;4;16
770;4;16.5
770;4;16
770;4;13
770;4;16.5
770;5;9.5
770;5;14.5
770;5;15
770;5;14.5
770;5;10.5
770;5;10
770;5;11
770;10;12.5
770;10;10
770;10;13.25
770;6;11
770;6;19
770;6;9
770;6;16
770;6;14
770;7;13.5
770;7;13
770;7;11.5
770;7;14.5
770;2;16
770;2;8.5
770;2;11.5
770;2;7.25
770;2;10.75
770;2;11.5
770;2;3.25
770;8;12.25
770;8;9
770;8;12.25
770;8;10.75
770;8;13.75
770;8;11.25
770;8;14.75
770;8;12.5
770;9;8
770;9;6.5
770;9;11.5
770;9;9
770;9;14
770;9;8.5
777;1;11.75
777;1;11.25
777;1;10
777;3;15
777;3;12
777;3;10.5
777;3;11.5
777;3;17.5
777;3;15.5
777;3;13.5
777;3;10
777;3;17
777;3;8.5
777;4;_
777;4;15
777;4;15
777;4;14
777;4;16.5
777;4;16
777;4;14.5
777;5;13.5
777;5;10.5
777;5;11.5
777;5;9.5
777;5;12
777;5;15.5
777;5;8
777;10;10
777;10;9
777;10;6.5
777;10;13.75
777;6;15
777;6;14
777;6;16
777;6;12
777;6;15
777;6;9
777;7;11.5
777;7;11
777;7;8.5
777;7;8.5
777;2;20
777;2;9.75
777;2;11.5
777;2;7.75
777;2;7.75
777;2;8.75
777;2;7.25
777;8;12.5
777;8;8.75
777;8;13.25
777;8;10.25
777;8;9.25
777;8;15.25
777;8;11.75
777;9;11
777;9;11
777;9;4.5
777;9;7.5
777;9;9.5
777;9;8.5
794;1;10.5
794;1;12.75
794;3;11
794;3;13.5
794;3;11.5
794;3;13.5
794;3;12
794;3;14.5
794;3;14.5
794;3;10.5
794;3;13.5
794;3;15.5
794;4;15
794;4;13
794;4;13.5
794;4;15
794;4;15.5
794;4;15
794;4;14.5
794;5;10
794;5;11
794;5;14
794;5;8
794;5;16
794;5;14.5
794;5;12
794;10;12.75
794;10;11.75
794;10;7.75
794;10;11.75
794;6;16
794;6;12
794;6;10
794;6;10
794;6;11
794;6;14
794;7;11.5
794;7;10
794;7;9
794;7;11.5
794;2;10.75
794;2;8
794;2;14
794;2;9
794;2;6
794;2;5.25
794;2;9
794;8;11
794;8;5
794;8;8.75
794;8;6
794;8;10
794;8;9.5
794;8;11.75
794;8;13.75
794;9;13.5
794;9;7
794;9;9.5
794;9;9.5
794;9;11.5
794;9;11
2;1;8.25
2;1;13.5
2;1;5
2;3;13.5
2;3;13
2;3;15
2;3;14
2;3;18.5
2;3;14
2;3;18.5
2;3;11
2;3;11.5
2;4;14.5
2;4;16.5
2;4;14.5
2;4;13
2;4;16.5
2;4;12.5
2;4;14.5
2;5;8.5
2;5;14
2;5;13
2;5;10.5
2;5;15
2;5;12
2;5;17
2;10;12.5
2;10;9.5
2;10;9
2;10;10.75
2;6;16
2;6;11
2;6;12
2;6;16
2;6;13
2;6;10
2;7;12
2;7;11
2;7;13.5
2;7;11
2;2;15.5
2;2;7.5
2;2;11.75
2;2;15
2;2;10.25
2;2;12.5
2;2;13.75
2;8;7.5
2;8;9.75
2;8;9
2;8;11
2;8;7.5
2;8;11.5
2;9;9.5
2;9;5
2;9;11
2;9;13.5
2;9;10
2;9;10
9;1;9.25
9;1;12.75
9;1;7.25
9;3;17.5
9;3;14.5
9;3;12
9;3;16
9;3;15
9;3;15.5
9;3;17.5
9;3;12
9;3;10
9;3;12
9;4;13
9;4;15
9;4;16.5
9;4;16
9;4;15.5
9;4;16
9;4;15.5
9;5;8
9;5;14.5
9;5;18
9;5;16.5
9;5;10.5
9;5;12.5
9;5;12.5
9;10;7.5
9;10;10
9;10;11.5
9;10;11.75
9;6;11
9;6;10
9;6;12
9;6;11
9;6;12
9;7;12.5
9;7;9.5
9;7;12
9;7;14
9;2;7
9;2;13.5
9;2;13
9;2;12.5
9;2;_
9;2;11.75
9;2;10.75
9;8;10.25
9;8;9.5
9;8;11.75
9;8;10.25
9;8;12.75
9;8;12.75
9;8;9.75
9;8;_
9;9;8
9;9;10.5
9;9;9.5
9;9;13.5
9;9;10.5
9;9;12
28;1;11
28;1;5.25
28;1;4
28;3;14
28;3;12
28;3;16.5
28;3;14.5
28;3;14
28;3;11.5
28;3;12.5
28;3;12
28;3;17
28;3;10.5
28;4;15.5
28;4;15.5
28;4;16.5
28;4;13.5
28;4;15.5
28;4;14
28;4;15.5
28;5;8.5
28;5;8
28;5;15.5
28;5;10
28;5;11.5
28;5;13.5
28;10;6
28;10;9.5
28;10;13.75
28;10;11.5
28;6;13
28;6;10
28;6;13
28;6;14
28;6;14
28;6;12
28;7;13.5
28;7;11
28;7;10.5
28;7;12.5
28;2;6.25
28;2;5.25
28;2;9.5
28;2;13.5
28;2;8.75
28;8;7.75
28;8;5.25
28;8;8
28;8;10.75
28;8;9
28;8;13.75
28;8;13.75
28;8;13.5
28;9;8
28;9;13.5
28;9;9
28;9;11.5
28;9;9
28;9;10.5
47;1;6.25
47;1;13.75
47;1;11.5
47;3;19.5
47;3;17.5
47;3;10.5
47;3;15.5
47;3;10
47;3;8
47;3;16.5
47;3;18.5
47;3;16
47;3;10
47;4;16.5
47;4;15
47;4;13
47;4;13.5
47;4;16
47;4;14
47;4;13.5
47;5;15
47;5;16.5
47;5;11.5
47;5;11.5
47;5;14.5
47;5;15.5
47;5;9
47;10;6.5
47;10;11.25
47;10;9.25
47;10;2.25
47;6;13
47;6;11
47;6;18
47;6;16
47;6;14
47;6;12
47;7;14.5
47;7;10.5
47;7;10.5
47;7;13
47;2;10.25
47;2;12
47;2;12.25
47;2;11
47;2;1
47;2;10.5
47;2;9
47;8;14
47;8;8.5
47;8;13
47;8;7.75
47;8;10.5
47;8;11.5
47;8;14
47;8;6
47;9;6.5
47;9;10
47;9;9.5
47;9;7
47;9;6.5
47;9;9
69;1;7.25
69;1;13.25
69;1;10.75
69;3;12.5
69;3;16
69;3;15
69;3;13.5
69;3;12.5
69;3;12
69;3;15
69;3;8.5
69;3;14.5
69;3;11.5
69;4;11.5
69;4;_
69;4;15
69;4;14.5
69;4;18
69;4;15
69;4;15.5
69;5;9
69;5;18.5
69;5;13
69;5;9.5
69;5;15
69;5;11.5
69;10;5
69;10;7
69;10;7.25
69;10;6.75
69;6;10
69;6;12
69;6;8
69;6;16
69;6;10
69;6;11
69;7;14
69;7;12
69;7;13.5
69;7;9.5
69;2;9
69;2;9.5
69;2;7.5
69;2;7.75
69;2;10.5
69;2;6.5
69;2;9
69;8;12.25
69;8;9.5
69;8;12.5
69;8;11.75
69;8;7
69;8;12.75
69;8;9.5
69;8;13.5
69;9;10.5
69;9;9
69;9;11.5
69;9;9.5
69;9;15.5
69;9;7
107;1;9.75
107;1;14.25
107;1;16
107;3;12
107;3;13
107;3;8.5
107;3;18
107;3;15.5
107;3;10.5
107;3;17
107;3;12.5
107;3;13
107;3;12.5
107;4;16
107;4;15
107;4;14.5
107;4;14
107;4;12
107;4;14.5
107;5;14.5
107;5;10
107;5;10.5
107;5;11
107;5;12
107;5;13
107;5;8.5
107;10;12.75
107;10;8.5
107;10;8.5
107;10;7.75
107;6;17
107;6;17
107;6;11
107;6;11
107;6;10
107;6;9
107;7;18.5
107;7;16
107;2;13.75
107;2;5.25
107;2;9.75
107;2;7.75
107;2;3.75
107;2;11
107;2;10.25
107;8;15.75
107;8;8.75
107;8;10.5
107;8;11.5
107;8;11.25
107;8;12.5
107;8;8.25
107;8;13.5
107;9;10.5
107;9;7
107;9;12
107;9;11
107;9;10
107;9;8.5
121;1;8.75
121;1;12
121;1;14.5
121;3;10
121;3;12
121;3;14.5
121;3;9.5
121;3;16
121;3;14
121;3;10.5
121;3;14.5
121;3;10.5
121;3;12
121;4;13
121;4;13.5
121;4;13
121;4;13.5
121;4;12
121;4;12
121;4;13
121;5;6
121;5;11
121;5;10.5
121;5;13.5
121;5;10
121;5;10.5
121;5;5.5
121;10;13.25
121;10;10.75
121;10;9
121;10;8.75
121;6;10
121;6;16
121;6;14
121;6;10
121;6;12
121;6;13
121;7;12
121;7;12
121;7;14
121;7;15
121;2;11.5
121;2;7.75
121;2;11
121;2;2.75
121;2;12.5
121;2;6.75
121;8;11.75
121;8;15
121;8;11
121;8;10.25
121;8;9
121;8;10.25
121;8;12.25
121;8;10
121;9;6
121;9;7.5
121;9;9.5
121;9;7.5
121;9;10.5
121;9;8.5
147;1;11
147;1;15
147;1;13.5
147;3;_
147;3;14
147;3;15.5
147;3;14.5
147;3;14.5
147;3;12
147;3;12
147;3;14.5
147;3;20
147;3;13
147;4;15.5
147;4;14.5
147;4;15.5
147;4;15
147;4;13.5
147;4;13.5
147;4;11.5
147;5;12
147;5;15
147;5;12
147;5;9.5
147;5;8.5
147;5;11
147;5;8.5
147;10;10
147;10;9.75
147;10;11
147;10;12
147;6;14
147;6;13
147;6;14
147;6;20
147;6;12
147;6;12
147;7;12.5
147;7;12
147;7;14
147;7;10.5
147;2;9.5
147;2;8
147;2;8.75
147;2;8.25
147;2;7.25
147;2;15.25
147;2;9
147;8;11.25
147;8;13.5
147;8;14.5
147;8;11.75
147;8;9
147;8;9.75
147;8;11.5
147;9;11.5
147;9;7.5
147;9;12
147;9;14.5
147;9;6.5
147;9;8.5
155;1;12.25
155;1;13
155;1;16.5
155;3;13
155;3;11.5
155;3;10
155;3;10.5
155;3;12
155;3;15.5
155;3;14
155;3;12
155;3;10
155;3;18.5
155;4;11.5
155;4;15
155;4;16
155;4;13
155;4;13
155;4;16.5
155;4;13.5
155;5;12
155;5;12
155;5;10.5
155;5;5.5
155;5;12.5
155;5;15.5
155;5;12.5
155;10;10.5
155;10;11.25
155;10;8.75
155;10;12.5
155;6;12
155;6;9
155;6;12
155;6;12
155;6;13
155;6;18
155;7;13
155;7;14
155;7;15.5
155;7;13
155;2;5.25
155;2;10.25
155;2;10.25
155;2;7.75
155;2;11
155;2;9.25
155;2;12
155;8;6.75
155;8;6
155;8;12.25
155;8;12
155;8;9
155;8;13.25
155;8;16
155;8;9.25
155;9;13.5
155;9;5.5
155;9;10.5
155;9;12.5
155;9;12
155;9;12.5
156;1;15
156;1;15.5
156;1;12
156;3;12.5
156;3;10
156;3;14.5
156;3;8.5
156;3;11.5
156;3;6
156;3;16
156;3;_
156;3;11.5
156;3;12
156;4;13.5
156;4;14.5
156;4;17
156;4;16
156;4;17.5
156;4;15.5
156;5;7.5
156;5;10
156;5;12.5
156;5;16.5
156;5;9.5
156;5;12
156;5;9
156;10;11.25
156;10;7
156;10;6
156;10;5
156;6;14
156;6;9
156;6;6
156;6;6
156;6;11
156;6;13
156;7;11
156;7;11.5
156;7;15.5
156;7;12
156;2;12.5
156;2;8.75
156;2;4
156;2;9
156;2;7.25
156;2;6
156;2;8.25
156;8;6
156;8;5.5
156;8;4
156;8;13
156;8;10.75
156;8;8.75
156;8;10.75
156;9;8.5
156;9;10.5
156;9;10.5
156;9;11
156;9;12.5
156;9;15.5
174;1;8.5
174;1;11.25
174;1;19
174;3;12.5
174;3;13.5
174;3;9.5
174;3;15
174;3;15
174;3;7
174;3;11
174;3;16.5
174;3;16
174;3;13.5
174;4;13
174;4;15.5
174;4;17.5
174;4;15.5
174;4;18
174;4;14
174;4;14.5
174;5;11.5
174;5;11.5
174;5;14.5
174;5;11.5
174;5;12.5
174;5;16
174;5;13
174;10;9
174;10;5.25
174;10;10.5
174;10;10.75
174;6;15
174;6;15
174;6;16
174;6;7
174;6;15
174;6;11
174;7;14.5
174;7;15
174;7;13
174;2;8.75
174;2;5.75
174;2;10.25
174;2;11.5
174;2;11.75
174;2;9.75
174;2;9.5
174;8;10.75
174;8;14.75
174;8;8.25
174;8;8.75
174;8;15.25
174;8;15.75
174;8;9.25
174;9;4
174;9;14.5
174;9;11
174;9;12.5
174;9;9
174;9;8
218;1;8.5
218;1;14.5
218;1;15.25
218;3;14
218;3;18.5
218;3;13
218;3;8.5
218;3;14.5
218;3;10.5
218;3;8
218;3;15
218;4;14.5
218;4;14.5
218;4;12
218;4;15.5
218;4;13.5
218;4;12
218;4;16
218;5;13.5
218;5;12.5
218;5;9.5
218;5;11
218;5;9
218;5;8
218;5;5.5
218;10;11.5
218;10;11.25
218;10;7.75
218;10;7.5
218;6;16
218;6;11
218;6;12
218;6;15
218;6;11
218;6;12
218;7;17
218;7;11.5
218;7;14
218;7;11.5
218;2;16
218;2;7.25
218;2;3.75
218;2;10.25
218;2;11
218;2;13
218;2;11.25
218;8;10
218;8;10.25
218;8;10.75
218;8;12.5
218;8;5.25
218;8;15.25
218;8;8.75
218;8;6.5
218;9;12
218;9;6.5
218;9;11.5
218;9;12
218;9;10.5
218;9;13
240;1;16.75
240;1;7.75
240;1;12.5
240;3;12.5
240;3;10.5
240;3;11
240;3;8
240;3;14
240;3;12
240;3;9.5
240;3;15
240;3;12.5
240;3;9
240;4;14.5
240;4;14
240;4;12
240;4;14.5
240;4;14.5
240;4;14
240;4;15
240;5;9.5
240;5;5.5
240;5;10.5
240;5;13.5
240;5;8.5
240;5;9
240;5;10.5
240;10;6.5
240;10;7.75
240;10;8
240;10;8.25
240;6;12
240;6;10
240;6;15
240;6;12
240;6;3
240;7;13
240;7;12.5
240;7;13.5
240;7;13
240;2;9.5
240;2;8.5
240;2;9
240;2;3.25
240;2;9.75
240;2;8
240;8;11.75
240;8;9
240;8;13
240;8;7.5
240;8;9.75
240;8;9.25
240;8;6.5
240;8;6.25
240;9;10
240;9;8.5
240;9;9.5
240;9;_
240;9;9.5
240;9;12.5
244;1;12.25
244;1;7.5
244;3;13
244;3;17
244;3;11.5
244;3;16.5
244;3;15.5
244;3;11
244;3;13.5
244;3;13
244;3;12.5
244;3;15.5
244;4;14.5
244;4;14.5
244;4;16.5
244;4;15.5
244;4;15
244;4;14.5
244;4;16
244;5;10.5
244;5;11
244;5;8
244;5;7
244;5;11
244;5;13.5
244;5;13.5
244;10;8.75
244;10;7.75
244;10;6.5
244;10;11.25
244;6;15
244;6;15
244;6;12
244;6;16
244;6;9
244;6;18
244;7;12.5
244;7;15
244;7;12.5
244;7;14.5
244;2;11.5
244;2;10
244;2;8.25
244;2;5.5
244;2;14.25
244;2;13.5
244;2;10.75
244;8;11.25
244;8;16
244;8;8.25
244;8;8.75
244;8;7.75
244;8;16
244;8;5.75
244;8;14.75
244;9;12
244;9;9.5
244;9;7.5
244;9;11
244;9;10
244;9;14
275;1;15
275;1;13.75
275;1;12
275;3;12
275;3;12
275;3;14
275;3;7.5
275;3;9.5
275;3;13
275;3;14
275;3;16.5
275;3;13.5
275;4;13.5
275;4;15.5
275;4;14.5
275;4;16.5
275;4;14
275;4;16
275;4;16
275;5;14
275;5;13.5
275;5;11.5
275;5;11
275;5;15.5
275;5;8.5
275;5;8
275;10;10.5
275;10;3.5
275;10;9
275;10;6.75
275;6;6
275;6;15
275;6;10
275;6;11
275;6;11
275;6;6
275;7;9.5
275;7;12
275;7;9.5
275;7;8.5
275;2;12.75
275;2;6.5
275;2;11.25
275;2;10.5
275;2;12.75
275;2;8.5
275;8;8.5
275;8;19.5
275;8;11.5
275;8;3.5
275;8;10
275;8;4.75
275;8;12
275;8;8
275;9;8
275;9;9
275;9;11
275;9;10
275;9;10
275;9;10
304;1;12
304;1;16.25
304;3;15
304;3;12.5
304;3;13
304;3;13
304;3;14.5
304;3;13
304;3;13
304;3;10.5
304;3;11.5
304;3;7
304;4;13.5
304;4;13.5
304;4;13
304;4;15
304;4;13.5
304;4;12
304;4;15.5
304;5;6
304;5;6
304;5;10.5
304;5;10.5
304;5;10.5
304;5;13.5
304;10;8.75
304;10;12.75
304;10;7
304;6;11
304;6;14
304;6;15
304;6;13
304;6;11
304;6;11
304;7;14
304;7;12
304;7;14
304;7;16
304;2;4.75
304;2;10.5
304;2;9
304;2;6.5
304;2;10.75
304;2;6.5
304;2;10
304;8;12.25
304;8;12.25
304;8;12.5
304;8;12.75
304;8;15.75
304;8;7
304;8;7.25
304;9;7
304;9;7
304;9;9
304;9;11.5
304;9;12.5
304;9;12.5
323;1;11.25
323;1;8.25
323;1;12.5
323;3;17
323;3;14.5
323;3;15
323;3;11.5
323;3;13.5
323;3;12.5
323;3;11.5
323;3;11
323;3;16.5
323;3;12
323;4;16
323;4;14.5
323;4;16
323;4;16
323;4;15
323;4;14
323;4;13.5
323;5;10.5
323;5;8
323;5;16
323;5;18
323;5;15.5
323;5;13
323;5;11
323;10;7.5
323;10;10.5
323;10;12.5
323;10;11.25
323;6;11
323;6;11
323;6;18
323;6;9
323;6;11
323;6;12
323;7;15
323;7;16.5
323;7;13.5
323;7;10.5
323;2;13.75
323;2;11
323;2;5.5
323;2;8.75
323;2;7.5
323;2;9
323;2;11
323;8;13.75
323;8;10.25
323;8;9
323;8;10
323;8;3.25
323;8;5.5
323;9;8.5
323;9;14
323;9;6.5
323;9;8.5
323;9;10.5
323;9;12.5
388;1;12.25
388;1;18.25
388;3;12.5
388;3;13
388;3;9.5
388;3;8.5
388;3;8
388;3;14
388;3;14.5
388;3;11
388;3;15
388;4;16.5
388;4;14.5
388;4;12
388;4;13.5
388;4;15.5
388;4;14
388;4;12.5
388;5;10.5
388;5;9
388;5;4
388;5;9.5
388;5;12.5
388;5;9.5
388;5;13.5
388;10;12
388;10;9.25
388;10;5.5
388;6;16
388;6;8
388;6;11
388;6;12
388;6;15
388;6;6
388;7;14
388;7;13.5
388;7;15
388;7;12
388;2;11
388;2;6.25
388;2;11.25
388;2;9.5
388;2;9.25
388;2;7.75
388;2;7.5
388;8;13
388;8;7.75
388;8;8
388;8;7
388;8;19.25
388;8;10.5
388;8;12
388;8;7.75
388;9;13.5
388;9;16.5
388;9;13.5
388;9;11
388;9;7
388;9;6.5
434;1;16.75
434;1;12
434;1;11.5
434;3;11.5
434;3;6.5
434;3;9.5
434;3;13
434;3;9.5
434;3;10.5
434;3;9
434;3;11.5
434;3;13.5
434;3;10.5
434;4;10.5
434;4;14.5
434;4;15
434;4;14.5
434;4;12.5
434;4;15
434;4;14
434;5;14.5
434;5;12.5
434;5;9
434;5;11.5
434;5;7
434;5;10.5
434;5;13
434;10;11
434;10;_
434;10;9.75
434;10;11.75
434;6;5
434;6;14
434;6;10
434;6;10
434;6;9
434;6;11
434;7;12
434;7;13.5
434;7;15.5
434;7;13
434;2;9.25
434;2;12
434;2;6.75
434;2;5.75
434;2;14
434;2;11.75
434;8;6.75
434;8;8.75
434;8;5.5
434;8;1.75
434;8;11
434;8;7.5
434;8;8
434;9;9.5
434;9;11.5
434;9;11.5
434;9;12.5
434;9;13
434;9;11.5
451;1;18
451;1;12.75
451;1;13.5
451;3;14
451;3;13.5
451;3;12
451;3;11
451;3;14.5
451;3;17.5
451;3;15
451;3;14
451;3;10.5
451;3;10
451;4;15
451;4;15
451;4;17
451;4;14
451;4;15.5
451;4;15.5
451;5;9.5
451;5;15
451;5;14.5
451;5;9.5
451;5;9.5
451;5;13
451;5;11.5
451;10;13
451;10;9
451;10;8.75
451;10;12.25
451;6;9
451;6;15
451;6;14
451;6;15
451;6;14
451;6;14
451;7;11.5
451;7;14.5
451;7;_
451;7;12
451;2;12.75
451;2;13.25
451;2;9.25
451;2;6.75
451;2;10.25
451;2;7
451;2;9.75
451;8;9.25
451;8;10.5
451;8;16.5
451;8;11
451;8;9
451;8;9.25
451;8;13.25
451;8;13.75
451;9;8.5
451;9;9
451;9;10.5
451;9;10
451;9;10.5
451;9;10
481;1;16.25
481;1;10
481;1;12.5
481;3;15
481;3;9
481;3;11
481;3;13
481;3;17.5
481;3;12.5
481;3;14.5
481;3;6.5
481;3;17.5
481;3;15.5
481;4;12.5
481;4;13.5
481;4;16
481;4;16
481;4;14
481;4;13.5
481;5;11
481;5;7.5
481;5;17
481;5;13.5
481;5;11
481;5;9
481;5;16.5
481;10;10.25
481;10;10.5
481;10;8
481;6;13
481;6;15
481;6;13
481;6;7
481;6;11
481;7;13.5
481;7;14.5
481;7;13
481;7;10
481;2;7
481;2;13.5
481;2;9.75
481;2;8.75
481;2;11.75
481;2;9.75
481;2;10.5
481;8;10.25
481;8;4.75
481;8;13.25
481;8;15.25
481;8;7.5
481;8;13.75
481;8;6.25
481;9;7.5
481;9;9
481;9;5
481;9;9.5
481;9;9.5
481;9;12.5
489;1;9
489;1;11
489;3;11
489;3;8.5
489;3;17
489;3;14.5
489;3;9.5
489;3;11
489;3;19
489;3;12
489;3;9.5
489;4;14
489;4;13.5
489;4;15
489;4;15
489;4;14
489;4;15.5
489;4;13.5
489;5;10
489;5;9.5
489;5;11
489;5;14
489;5;5.5
489;5;11
489;5;7.5
489;10;8
489;10;13
489;10;7
489;10;9.5
489;6;10
489;6;18
489;6;14
489;6;12
489;6;14
489;6;9
489;7;14.5
489;7;10.5
489;7;16.5
489;7;10
489;2;7.5
489;2;11
489;2;10.75
489;2;11.25
489;2;12.5
489;2;4.25
489;2;8
489;8;10.25
489;8;8.75
489;8;8.75
489;8;15.5
489;8;11.75
489;8;9.5
489;8;10.75
489;8;14.25
489;9;9
489;9;10.5
489;9;10.5
489;9;12
489;9;7.5
489;9;13
493;1;12
493;1;15.5
493;1;7.25
493;3;12.5
493;3;14.5
493;3;13
493;3;14
493;3;10.5
493;3;5.5
493;3;14
493;3;15
493;3;12.5
493;3;13.5
493;4;14
493;4;_
493;4;16
493;4;13
493;4;15
493;4;15
493;4;13
493;5;18.5
493;5;9.5
493;5;9
493;5;8.5
493;5;9
493;5;12
493;5;9.5
493;10;9
493;10;12.5
493;10;9.25
493;10;4.25
493;6;14
493;6;8
493;6;15
493;6;11
493;6;9
493;6;14
493;7;14
493;7;11.5
493;7;12
493;7;9
493;2;1.5
493;2;8.75
493;2;13
493;2;13.75
493;2;10
493;2;10.25
493;2;14.75
493;8;9.5
493;8;11
493;8;11
493;8;11
493;8;6.5
493;8;6.25
493;8;11
493;8;11.5
493;9;13.5
493;9;10
493;9;11
493;9;12.5
493;9;8.5
493;9;7
501;1;11.25
501;1;13
501;1;15
501;3;15.5
501;3;15
501;3;15.5
501;3;13.5
501;3;11.5
501;3;11
501;3;19.5
501;3;16
501;3;14.5
501;3;12.5
501;4;14
501;4;16
501;4;14.5
501;4;15
501;4;14.5
501;4;15
501;4;16
501;5;8.5
501;5;9.5
501;5;11
501;5;8.5
501;5;11
501;5;10
501;5;12
501;10;12.25
501;10;15.25
501;10;7
501;10;11.75
501;6;10
501;6;20
501;6;16
501;6;11
501;6;13
501;6;11
501;7;13.5
501;7;16
501;7;13.5
501;7;14.5
501;2;8.5
501;2;12.25
501;2;9.75
501;2;8.5
501;2;5
501;2;15.25
501;2;4.75
501;8;10.75
501;8;9
501;8;11
501;8;5.5
501;8;9.25
501;8;14.5
501;8;13.75
501;8;13.5
501;9;10.5
501;9;12
501;9;12.5
501;9;15
501;9;9
501;9;12.5
502;1;11.75
502;1;12
502;1;8.5
502;3;15
502;3;16.5
502;3;9
502;3;15
502;3;10.5
502;3;16.5
502;3;14
502;3;13
502;3;11.5
502;3;12
502;4;15.5
502;4;15
502;4;13.5
502;4;16.5
502;4;14.5
502;4;14.5
502;4;16.5
502;5;13.5
502;5;11
502;5;15.5
502;5;15
502;5;10.5
502;5;8.5
502;5;13
502;10;6.5
502;10;11
502;10;6.25
502;10;6.5
502;6;11
502;6;12
502;6;11
502;6;17
502;6;15
502;6;12
502;7;12
502;7;13
502;7;13.5
502;7;17.5
502;2;10.25
502;2;10
502;2;12.75
502;2;11.75
502;2;12.5
502;2;11.5
502;2;11
502;8;16.5
502;8;9.5
502;8;14
502;8;13.5
502;8;12.5
502;8;6.25
502;8;11.75
502;9;15
502;9;11.5
502;9;8
502;9;7
502;9;9.5
502;9;13
518;1;13.5
518;1;15.75
518;1;8.75
518;3;9
518;3;15
518;3;14
518;3;_
518;3;10.5
518;3;10.5
518;3;16
518;3;12.5
518;3;11
518;3;13
518;4;15
518;4;15.5
518;4;12.5
518;4;16
518;4;14
518;4;13
518;4;14.5
518;5;17
518;5;6.5
518;5;9.5
518;5;10.5
518;5;8.5
518;5;14
518;5;10.5
518;10;6
518;10;5.25
518;10;11.5
